Query   Time(s)    Peers-Reached     QueryHits     Average-Component-Size     Number-of-Components       Diameter        Number-of-Documents      Peers-Online
8202  3369.9    13    15    9.2962962963    9.0    4    1335    27.0
8203  3369.913    1    0    9.2962962963    9.0    4    1335    27.0
8204  3370.132    15    17    9.2962962963    9.0    4    1335    27.0
8205  3370.465    2    2    9.2962962963    9.0    4    1334    27.0
8206  3370.867    4    0    9.2962962963    9.0    4    1335    27.0
8207  3371.606    11    1    9.2962962963    9.0    4    1335    27.0
8208  3372.066    4    46    9.2962962963    9.0    4    1335    27.0
8209  3372.127    13    139    9.2962962963    9.0    4    1335    27.0
8210  3372.356    15    1    9.2962962963    9.0    4    1335    27.0
8211  3372.65    15    27    9.2962962963    9.0    4    1335    27.0
8212  3373.004    1    0    9.2962962963    9.0    4    1335    27.0
8213  3373.135    1    0    9.2962962963    9.0    4    1335    27.0
8214  3373.865    14    0    9.2962962963    9.0    4    1335    27.0
8215  3373.916    2    5    9.2962962963    9.0    4    1335    27.0
8216  3374.123    14    2    9.2962962963    9.0    4    1334    27.0
8217  3374.3    14    4    9.2962962963    9.0    4    1335    27.0
8218  3374.325    4    0    9.2962962963    9.0    4    1335    27.0
8219  3374.596    15    37    9.2962962963    9.0    4    1334    27.0
8220  3374.676    11    6    9.2962962963    9.0    4    1335    27.0
8221  3374.998    13    0    9.2962962963    9.0    4    1335    27.0
8222  3375.154    1    0    9.2962962963    9.0    4    1335    27.0
8223  3376.268    15    3    9.2962962963    9.0    4    1334    27.0
8224  3377.765    15    0    9.2962962963    9.0    4    1335    27.0
8225  3378.554    1    0    9.2962962963    9.0    4    1335    27.0
8226  3378.575    4    1    9.2962962963    9.0    4    1335    27.0
8227  3379.359    15    3    9.2962962963    9.0    4    1335    27.0
8228  3379.692    1    0    9.2962962963    9.0    4    1335    27.0
8229  3379.9    13    19    9.2962962963    9.0    4    1335    27.0
8230  3379.913    1    0    9.2962962963    9.0    4    1335    27.0
8231  3380.132    15    16    9.2962962963    9.0    4    1335    27.0
8232  3380.465    2    2    9.2962962963    9.0    4    1335    27.0
8233  3380.867    4    0    9.2962962963    9.0    4    1335    27.0
8234  3381.606    11    3    9.2962962963    9.0    4    1335    27.0
8235  3382.066    4    0    9.2962962963    9.0    4    1335    27.0
8236  3382.127    13    134    9.2962962963    9.0    4    1335    27.0
8237  3382.356    15    3    9.2962962963    9.0    4    1335    27.0
8238  3382.65    15    30    9.2962962963    9.0    4    1335    27.0
8239  3383.004    1    0    9.2962962963    9.0    4    1335    27.0
8240  3383.135    1    0    9.2962962963    9.0    4    1335    27.0
8241  3383.865    14    0    9.2962962963    9.0    4    1335    27.0
8242  3383.916    2    0    9.2962962963    9.0    4    1335    27.0
8243  3384.123    14    1    9.2962962963    9.0    4    1335    27.0
8244  3384.3    14    6    9.2962962963    9.0    4    1335    27.0
8245  3384.325    4    0    9.2962962963    9.0    4    1335    27.0
8246  3384.596    15    35    9.2962962963    9.0    4    1335    27.0
8247  3384.676    11    10    9.2962962963    9.0    4    1335    27.0
8248  3384.998    13    0    9.2962962963    9.0    4    1335    27.0
8249  3385.154    1    0    9.2962962963    9.0    4    1335    27.0
8250  3386.268    15    2    9.2962962963    9.0    4    1334    27.0
8251  3387.765    15    0    9.2962962963    9.0    4    1335    27.0
8252  3388.554    1    0    9.2962962963    9.0    4    1335    27.0
8253  3388.575    4    46    9.2962962963    9.0    4    1334    27.0
8254  3389.359    15    0    9.2962962963    9.0    4    1334    27.0
8255  3389.692    1    0    9.2962962963    9.0    4    1335    27.0
8256  3389.9    13    0    9.2962962963    9.0    4    1335    27.0
8257  3389.913    1    0    9.2962962963    9.0    4    1335    27.0
8258  3390.132    15    17    9.2962962963    9.0    4    1335    27.0
8259  3390.465    2    2    9.2962962963    9.0    4    1335    27.0
8260  3390.867    4    0    9.2962962963    9.0    4    1335    27.0
8261  3391.606    11    2    9.2962962963    9.0    4    1335    27.0
8262  3392.066    4    0    9.2962962963    9.0    4    1335    27.0
8263  3392.127    13    137    9.2962962963    9.0    4    1335    27.0
8264  3392.356    15    4    9.2962962963    9.0    4    1334    27.0
8265  3392.65    14    0    9.2962962963    9.0    4    1335    27.0
8266  3393.004    1    0    9.2962962963    9.0    4    1335    27.0
8267  3393.135    1    0    9.2962962963    9.0    4    1335    27.0
8268  3393.865    14    1    9.2962962963    9.0    4    1335    27.0
8269  3393.916    2    0    9.2962962963    9.0    4    1335    27.0
8270  3394.123    15    162    9.2962962963    9.0    4    1334    27.0
8271  3394.3    15    0    9.2962962963    9.0    4    1335    27.0
8272  3394.325    4    1    9.2962962963    9.0    4    1335    27.0
8273  3394.596    14    0    9.2962962963    9.0    4    1335    27.0
8274  3394.676    11    30    9.2962962963    9.0    4    1335    27.0
8275  3394.998    13    3    9.2962962963    9.0    4    1335    27.0
8276  3395.154    1    0    9.2962962963    9.0    4    1335    27.0
8277  3396.268    15    6    9.2962962963    9.0    4    1334    27.0
8278  3397.765    15    2    9.2962962963    9.0    4    1335    27.0
8279  3398.554    1    0    9.2962962963    9.0    4    1335    27.0
8280  3398.575    4    44    9.2962962963    9.0    4    1335    27.0
8281  3399.359    15    3    9.2962962963    9.0    4    1335    27.0
8282  3399.692    1    0    9.2962962963    9.0    4    1335    27.0
8283  3399.9    13    0    9.2962962963    9.0    4    1335    27.0
8284  3399.913    1    0    9.2962962963    9.0    4    1335    27.0
8285  3400.132    15    16    9.2962962963    9.0    4    1335    27.0
8286  3400.465    2    0    9.2962962963    9.0    4    1335    27.0
8287  3400.867    4    0    9.2962962963    9.0    4    1335    27.0
8288  3401.606    11    3    9.2962962963    9.0    4    1335    27.0
8289  3402.066    4    0    9.2962962963    9.0    4    1335    27.0
8290  3402.127    13    134    9.2962962963    9.0    4    1335    27.0
8291  3402.356    15    3    9.2962962963    9.0    4    1334    27.0
8292  3402.65    14    0    9.2962962963    9.0    4    1335    27.0
8293  3403.004    1    0    9.2962962963    9.0    4    1335    27.0
8294  3403.135    1    0    9.2962962963    9.0    4    1335    27.0
8295  3403.865    14    1    9.2962962963    9.0    4    1334    27.0
8296  3403.916    2    0    9.2962962963    9.0    4    1335    27.0
8297  3404.123    15    152    9.2962962963    9.0    4    1335    27.0
8298  3404.3    15    1    9.2962962963    9.0    4    1335    27.0
8299  3404.325    4    5    9.2962962963    9.0    4    1334    27.0
8300  3404.596    14    1    9.2962962963    9.0    4    1335    27.0
8301  3404.676    11    20    9.2962962963    9.0    4    1335    27.0
8302  3404.998    13    4    9.2962962963    9.0    4    1334    27.0
8303  3405.154    1    0    9.2962962963    9.0    4    1335    27.0
8304  3406.268    15    6    9.2962962963    9.0    4    1335    27.0
8305  3407.765    15    17    9.2962962963    9.0    4    1335    27.0
8306  3408.554    1    0    9.2962962963    9.0    4    1335    27.0
8307  3408.575    4    43    9.2962962963    9.0    4    1335    27.0
8308  3409.359    15    5    9.2962962963    9.0    4    1335    27.0
8309  3409.692    1    0    9.2962962963    9.0    4    1335    27.0
8310  3409.9    13    0    9.2962962963    9.0    4    1335    27.0
8311  3409.913    1    0    9.2962962963    9.0    4    1335    27.0
8312  3410.132    15    17    9.2962962963    9.0    4    1335    27.0
8313  3410.465    2    0    9.2962962963    9.0    4    1335    27.0
8314  3410.867    4    0    9.2962962963    9.0    4    1335    27.0
8315  3411.606    11    11    9.2962962963    9.0    4    1335    27.0
8316  3412.066    4    2    9.2962962963    9.0    4    1335    27.0
8317  3412.127    13    137    9.2962962963    9.0    4    1335    27.0
8318  3412.356    15    6    9.2962962963    9.0    4    1335    27.0
8319  3412.65    15    0    9.2962962963    9.0    4    1335    27.0
8320  3413.004    1    0    9.2962962963    9.0    4    1335    27.0
8321  3413.135    1    0    9.2962962963    9.0    4    1335    27.0
8322  3413.865    14    2    9.2962962963    9.0    4    1335    27.0
8323  3413.916    2    0    9.2962962963    9.0    4    1335    27.0
8324  3414.123    15    153    9.2962962963    9.0    4    1334    27.0
8325  3414.3    15    6    9.2962962963    9.0    4    1334    27.0
8326  3414.325    4    6    9.2962962963    9.0    4    1334    27.0
8327  3414.596    14    5    9.2962962963    9.0    4    1334    27.0
8328  3414.676    11    25    9.2962962963    9.0    4    1334    27.0
8329  3414.998    13    0    9.2962962963    9.0    4    1335    27.0
8330  3415.154    1    0    9.2962962963    9.0    4    1335    27.0
8331  3416.268    15    13    9.2962962963    9.0    4    1334    27.0
8332  3417.765    15    0    9.2962962963    9.0    4    1335    27.0
8333  3418.554    1    0    9.2962962963    9.0    4    1335    27.0
8334  3418.575    4    0    9.2962962963    9.0    4    1335    27.0
8335  3419.359    15    39    9.2962962963    9.0    4    1335    27.0
8336  3419.692    1    0    9.2962962963    9.0    4    1335    27.0
8337  3419.9    13    0    9.2962962963    9.0    4    1335    27.0
8338  3419.913    1    0    9.2962962963    9.0    4    1335    27.0
8339  3420.132    15    16    9.2962962963    9.0    4    1335    27.0
8340  3420.465    2    0    9.2962962963    9.0    4    1335    27.0
8341  3420.867    4    0    9.2962962963    9.0    4    1335    27.0
8342  3421.606    11    20    9.2962962963    9.0    4    1334    27.0
8343  3422.066    4    4    9.2962962963    9.0    4    1334    27.0
8344  3422.127    13    1    9.2962962963    9.0    4    1335    27.0
8345  3422.356    14    7    9.2962962963    9.0    4    1335    27.0
8346  3422.65    15    2    9.2962962963    9.0    4    1335    27.0
8347  3423.004    1    0    9.2962962963    9.0    4    1335    27.0
8348  3423.135    1    0    9.2962962963    9.0    4    1335    27.0
8349  3423.865    14    1    9.2962962963    9.0    4    1335    27.0
8350  3423.916    2    0    9.2962962963    9.0    4    1335    27.0
8351  3424.123    14    0    9.2962962963    9.0    4    1335    27.0
8352  3424.3    14    6    9.2962962963    9.0    4    1334    27.0
8353  3424.325    4    6    9.2962962963    9.0    4    1335    27.0
8354  3424.596    14    3    9.2962962963    9.0    4    1334    27.0
8355  3424.676    11    0    9.2962962963    9.0    4    1335    27.0
8356  3424.998    13    3    9.2962962963    9.0    4    1335    27.0
8357  3425.154    1    0    9.2962962963    9.0    4    1335    27.0
8358  3426.268    15    6    9.2962962963    9.0    4    1334    27.0
8359  3427.765    15    1    9.2962962963    9.0    4    1335    27.0
8360  3428.554    1    0    9.2962962963    9.0    4    1335    27.0
8361  3428.575    4    0    9.2962962963    9.0    4    1335    27.0
8362  3429.359    15    28    9.2962962963    9.0    4    1335    27.0
8363  3429.692    1    0    9.2962962963    9.0    4    1335    27.0
8364  3429.9    13    1    9.2962962963    9.0    4    1335    27.0
8365  3429.913    1    0    9.2962962963    9.0    4    1335    27.0
8366  3430.132    15    17    9.2962962963    9.0    4    1335    27.0
8367  3430.465    2    0    9.2962962963    9.0    4    1335    27.0
8368  3430.867    4    0    9.2962962963    9.0    4    1335    27.0
8369  3431.606    11    0    9.2962962963    9.0    4    1335    27.0
8370  3432.066    4    10    9.2962962963    9.0    4    1335    27.0
8371  3432.127    13    146    9.2962962963    9.0    4    1334    27.0
8372  3432.356    15    14    9.2962962963    9.0    4    1335    27.0
8373  3432.65    15    17    9.2962962963    9.0    4    1335    27.0
8374  3433.004    1    0    9.2962962963    9.0    4    1336    27.0
8375  3433.135    1    0    9.2962962963    9.0    4    1336    27.0
8376  3433.865    14    2    9.2962962963    9.0    4    1336    27.0
8377  3433.916    2    0    9.2962962963    9.0    4    1336    27.0
8378  3434.123    14    0    9.2962962963    9.0    4    1336    27.0
8379  3434.3    15    7    9.2962962963    9.0    4    1336    27.0
8380  3434.325    4    6    9.2962962963    9.0    4    1336    27.0
8381  3434.596    14    0    9.2962962963    9.0    4    1335    27.0
8382  3434.676    11    0    9.2962962963    9.0    4    1336    27.0
8383  3434.998    13    0    9.2962962963    9.0    4    1336    27.0
8384  3435.154    1    1    9.2962962963    9.0    4    1336    27.0
8385  3436.268    15    12    9.2962962963    9.0    4    1335    27.0
8386  3437.765    15    1    9.2962962963    9.0    4    1335    27.0
8387  3438.554    1    0    9.2962962963    9.0    4    1336    27.0
8388  3438.575    4    0    9.2962962963    9.0    4    1336    27.0
8389  3439.359    15    31    9.2962962963    9.0    4    1336    27.0
8390  3439.692    1    0    9.2962962963    9.0    4    1336    27.0
8391  3439.9    13    1    9.2962962963    9.0    4    1336    27.0
8392  3439.913    1    0    9.2962962963    9.0    4    1336    27.0
8393  3440.132    15    16    9.2962962963    9.0    4    1336    27.0
8394  3440.465    2    0    9.2962962963    9.0    4    1336    27.0
8395  3440.867    4    0    9.2962962963    9.0    4    1336    27.0
8396  3441.606    11    0    9.2962962963    9.0    4    1336    27.0
8397  3442.066    4    8    9.2962962963    9.0    4    1336    27.0
8398  3442.127    13    132    9.2962962963    9.0    4    1336    27.0
8399  3442.356    15    7    9.2962962963    9.0    4    1336    27.0
8400  3442.65    14    18    9.2962962963    9.0    4    1335    27.0
8401  3443.004    1    0    9.2962962963    9.0    4    1336    27.0
8402  3443.135    1    0    9.2962962963    9.0    4    1336    27.0
8403  3443.865    14    1    9.2962962963    9.0    4    1336    27.0
8404  3443.916    2    0    9.2962962963    9.0    4    1336    27.0
8405  3444.123    14    1    9.2962962963    9.0    4    1336    27.0
8406  3444.3    14    6    9.2962962963    9.0    4    1336    27.0
8407  3444.325    4    6    9.2962962963    9.0    4    1336    27.0
8408  3444.596    14    0    9.2962962963    9.0    4    1336    27.0
